id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,total_points,in_dreamteam,first_name,second_name,web_name,team
427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Emiliano,Martínez,Martínez,1
429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Jed,Steer,Steer,2
436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Simon,Moore,Moore,15
449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Ralf,Fahrmann,Fahrmann,14
450,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Roberto,Jimenez Gago,Roberto,19
471,90,0,0,0,2,0,0,0,0,0,0,0,7,1.8,0.0,0.0,0.2,1,FALSE,Dean,Henderson,Henderson,15
474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Lovre,Kalinic,Kalinic,2
479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Jonas,Lössl,Lössl,8
494,90,0,0,0,3,0,0,0,0,0,2,0,12,19.0,0.0,0.0,1.9,1,FALSE,Aaron,Ramsdale,Ramsdale,3
495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Bailey,Peacock-Farrell,Peacock-Farrell,5
513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Heurelho da Silva,Gomes,Gomes,18
521,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Michael,Verrips,Verrips,15
526,90,0,0,0,1,0,0,0,0,0,2,0,10,9.2,0.0,0.0,0.9,2,FALSE,Adrián,San Miguel del Castillo,Adrián,10
530,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Andy,Lonergan,Lonergan,10
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Caoimhin,Kelleher,Kelleher,10
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Shkodran,Mustafi,Mustafi,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Héctor,Bellerín,Bellerín,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Sead,Kolasinac,Kolasinac,1
4,90,0,0,0,3,0,0,0,0,0,0,0,11,23.4,9.6,0.0,3.3,1,FALSE,Ainsley,Maitland-Niles,Maitland-Niles,1
5,90,0,0,0,3,0,0,0,0,0,0,0,16,33.4,0.3,0.0,3.4,1,FALSE,Sokratis,Papastathopoulos,Sokratis,1
6,90,0,0,0,3,0,0,0,0,0,0,0,9,10.0,1.2,4.0,1.5,1,FALSE,Nacho,Monreal,Monreal,1
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Laurent,Koscielny,Koscielny,1
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Konstantinos,Mavropanos,Mavropanos,1
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Carl,Jenkinson,Jenkinson,1
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Rob,Holding,Holding,1
22,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,1,FALSE,Ahmed,El Mohamady,El Mohamady,2
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,James,Chester,Chester,2
24,90,0,0,1,0,0,0,0,0,0,0,0,22,8.8,0.9,2.0,1.2,6,FALSE,Neil,Taylor,Taylor,2
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Kortney,Hause,Hause,2
37,90,0,0,0,2,0,0,0,0,0,0,0,13,10.8,0.2,6.0,1.7,1,FALSE,Shane,Duffy,Duffy,4
38,90,0,0,0,2,0,0,0,1,0,0,0,8,8.0,1.8,10.0,2.0,0,FALSE,Martín,Montoya,Montoya,4
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Bernardo,Fernandes da Silva Junior,Bernardo,4
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Leon,Balogun,Balogun,4
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Gaëtan,Bong,Bong,4
42,90,0,0,0,2,0,0,0,0,0,0,0,14,25.8,0.8,2.0,2.9,1,FALSE,Lewis,Dunk,Dunk,4
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Matthew,Clarke,Clarke,4
58,90,0,0,0,3,0,0,0,0,0,0,0,13,23.6,10.7,0.0,3.4,1,FALSE,Steve,Cook,Steve Cook,3
59,90,0,0,0,3,0,0,0,0,0,0,0,15,39.2,0.2,23.0,6.2,1,FALSE,Nathan,Aké,Aké,3
60,36,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1,FALSE,Charlie,Daniels,Daniels,3
61,90,0,0,0,3,0,0,0,0,0,0,0,13,19.2,0.9,2.0,2.2,1,FALSE,Chris,Mepham,Mepham,3
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Simon,Francis,Francis,3
63,67,0,0,0,3,0,0,0,0,0,0,0,3,3.8,0.5,33.0,3.7,1,FALSE,Adam,Smith,Adam Smith,3
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Lloyd,Kelly,Kelly,3
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Diego,Rico,Rico,3
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Jack,Simpson,Simpson,3
83,90,0,0,0,1,0,0,0,0,0,0,0,11,19.4,0.2,4.0,2.4,2,FALSE,Ben,Mee,Mee,5
84,90,0,0,0,1,0,0,0,1,0,0,0,15,33.6,0.5,21.0,5.5,1,FALSE,James,Tarkowski,Tarkowski,5
85,90,0,0,0,1,0,0,0,0,0,0,0,13,31.6,29.6,0.0,6.1,2,FALSE,Matthew,Lowton,Lowton,5
86,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Phil,Bardsley,Bardsley,5
87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Charlie,Taylor,Taylor,5
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Kevin,Long,Long,5
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Ben,Gibson,Gibson,5
103,1,0,0,0,0,0,0,0,0,0,0,0,2,2.0,0.0,2.0,0.4,1,FALSE,Marcos,Alonso,Alonso,6
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Antonio,Rüdiger,Rüdiger,6
105,90,0,1,0,2,0,0,0,0,0,0,0,25,30.8,22.0,19.0,7.2,4,FALSE,César,Azpilicueta,Azpilicueta,6
106,90,0,0,0,3,0,0,0,1,0,0,0,10,25.0,0.7,1.0,2.7,0,FALSE,David,Luiz Moreira Marinho,David Luiz,1
107,90,0,0,0,2,0,0,0,0,0,0,0,31,38.2,53.7,25.0,11.7,1,FALSE,Emerson,Palmieri dos Santos,Emerson,6
108,90,0,0,0,2,0,0,0,0,0,0,0,11,18.0,0.8,17.0,3.6,1,FALSE,Andreas,Christensen,Christensen,6
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Davide,Zappacosta,Zappacosta,6
122,90,0,0,0,2,0,0,0,1,0,0,0,9,11.8,21.1,2.0,3.5,0,FALSE,Aaron,Wan-Bissaka,Wan-Bissaka,12
123,90,1,0,0,1,0,0,0,0,0,0,2,23,48.2,1.1,21.0,7.0,10,TRUE,Patrick,van Aanholt,van Aanholt,7
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,James,Tomkins,Tomkins,7
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Mamadou,Sakho,Sakho,7
126,90,0,0,0,1,0,0,0,0,0,0,0,6,16.2,0.8,0.0,1.7,2,FALSE,Joel,Ward,Ward,7
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Scott,Dann,Dann,7
128,90,0,0,0,1,0,0,0,0,0,0,0,11,17.4,0.0,2.0,1.9,2,FALSE,Martin,Kelly,Kelly,7
141,90,0,0,0,2,0,0,0,0,0,0,0,12,14.4,53.4,12.0,8.0,1,FALSE,Lucas,Digne,Digne,8
142,90,0,0,0,2,0,0,0,0,0,0,0,12,16.4,1.8,24.0,4.2,1,FALSE,Yerry,Mina,Mina,8
143,90,0,0,0,2,0,0,0,0,0,0,0,12,10.0,11.1,6.0,2.7,1,FALSE,Michael,Keane,Keane,8
144,90,0,0,0,2,0,0,0,1,0,0,0,14,10.8,24.1,6.0,4.1,0,FALSE,Seamus,Coleman,Coleman,8
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Leighton,Baines,Baines,8
159,90,0,0,0,1,0,0,0,0,0,0,0,14,19.4,3.3,0.0,2.3,2,FALSE,Ricardo Domingos,Barbosa Pereira,Pereira,9
160,90,0,0,0,2,0,0,0,0,0,0,0,17,17.4,6.4,19.0,4.3,1,FALSE,Harry,Maguire,Maguire,12
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Benjamin,Chilwell,Chilwell,9
162,90,0,0,0,1,0,0,0,0,0,0,0,13,17.0,0.4,18.0,3.5,2,FALSE,Jonny,Evans,Evans,9
163,90,0,0,0,1,0,0,0,0,0,0,0,7,8.6,6.1,1.0,1.6,2,FALSE,Christian,Fuchs,Fuchs,9
164,90,0,1,0,1,0,0,0,0,0,0,0,22,43.8,10.6,2.0,5.6,5,FALSE,Çaglar,Söyüncü,Söyüncü,9
165,12,0,0,0,0,0,0,0,0,0,0,0,5,9.0,0.0,0.0,0.9,1,FALSE,Wes,Morgan,Morgan,9
181,90,0,0,0,1,0,0,0,0,0,0,0,21,25.0,49.8,37.0,11.2,2,FALSE,Andrew,Robertson,Robertson,10
182,90,0,1,0,1,0,0,0,0,0,0,0,29,38.4,80.3,56.0,17.5,5,FALSE,Trent,Alexander-Arnold,Alexander-Arnold,10
183,90,0,0,0,1,0,0,0,0,0,0,0,7,11.0,0.8,20.0,3.2,2,FALSE,Virgil,van Dijk,van Dijk,10
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Joseph,Gomez,Gomez,10
185,90,1,0,0,1,0,0,0,0,0,0,1,30,55.4,11.3,19.0,8.6,9,FALSE,Joel,Matip,Matip,10
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Dejan,Lovren,Lovren,10
202,90,0,0,0,1,0,0,0,0,0,0,0,15,20.8,24.3,2.0,4.7,2,FALSE,Aymeric,Laporte,Laporte,11
203,89,0,0,0,1,0,0,0,1,0,0,0,6,4.8,4.3,8.0,1.7,1,FALSE,Kyle,Walker,Walker,11
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Benjamin,Mendy,Mendy,11
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Fabian,Delph,Delph,8
206,90,0,0,0,1,0,0,0,0,0,0,0,20,25.2,65.3,0.0,9.1,2,FALSE,Oleksandr,Zinchenko,Zinchenko,11
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,John,Stones,Stones,11
208,90,0,0,0,1,0,0,0,1,0,0,0,6,17.0,2.4,40.0,5.9,1,FALSE,Nicolás,Otamendi,Otamendi,11
209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Danilo Luiz,da Silva,Danilo,11
223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Chris,Smalling,Smalling,12
224,56,0,0,0,1,0,0,0,0,0,0,0,15,12.4,82.3,7.0,10.2,1,FALSE,Ashley,Young,Young,12
225,90,0,0,0,2,0,0,0,0,0,0,0,13,11.0,2.8,0.0,1.4,1,FALSE,Victor,Lindelöf,Lindelöf,12
226,33,0,0,0,1,0,0,0,0,0,0,0,4,2.4,25.7,6.0,3.4,1,FALSE,Luke,Shaw,Shaw,12
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Marcos,Rojo,Rojo,12
228,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Eric,Bailly,Bailly,12
229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,José Diogo,Dalot Teixeira,Dalot,12
230,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Matteo,Darmian,Darmian,12
231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Phil,Jones,Jones,12
251,90,0,0,1,0,0,0,0,1,0,0,0,23,19.8,30.3,0.0,5.0,5,FALSE,Matt,Ritchie,Ritchie,13
252,90,0,0,1,0,0,0,0,0,0,0,2,28,33.2,0.2,4.0,3.7,8,FALSE,Fabian,Schär,Schär,13
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,DeAndre,Yedlin,Yedlin,13
254,8,0,0,0,0,0,0,0,0,0,0,0,5,4.0,0.0,0.0,0.4,1,FALSE,Federico,Fernández,Fernández,13
255,90,0,0,1,0,0,0,0,0,0,0,1,27,24.2,0.1,0.0,2.4,7,FALSE,Paul,Dummett,Dummett,13
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Javier,Manquillo,Manquillo,13
257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Florian,Lejeune,Lejeune,13
258,81,0,0,1,0,0,0,0,0,0,0,0,24,17.8,0.0,4.0,2.2,6,FALSE,Jamaal,Lascelles,Lascelles,13
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Ciaran,Clark,Clark,13
272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Timm,Klose,Klose,14
273,90,0,0,0,3,0,0,0,0,0,0,0,19,29.6,0.4,6.0,3.6,1,FALSE,Ben,Godfrey,Godfrey,14
274,90,0,0,0,3,0,0,0,0,0,0,0,6,16.6,2.1,2.0,2.1,1,FALSE,Maximillian,Aarons,Aarons,14
275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Christoph,Zimmermann,Zimmermann,14
276,90,0,0,0,3,0,0,0,0,0,0,0,11,22.4,5.8,2.0,3.0,1,FALSE,Jamal,Lewis,Lewis,14
277,90,0,0,0,3,0,0,0,0,0,0,0,16,31.2,0.3,17.0,4.9,1,FALSE,Grant,Hanley,Hanley,14
291,90,0,0,0,2,0,0,0,0,0,0,0,14,19.4,3.8,0.0,2.3,1,FALSE,Enda,Stevens,Stevens,15
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Kieron,Freeman,Freeman,15
293,90,0,0,0,2,0,0,0,0,0,0,0,13,16.0,15.9,11.0,4.3,1,FALSE,Jack,O'Connell,O'Connell,15
294,90,0,1,0,2,0,0,0,0,0,0,3,27,40.0,22.8,31.0,9.4,7,FALSE,George,Baldock,Baldock,15
295,90,0,0,0,2,0,0,0,0,0,0,0,14,16.8,0.7,4.0,2.2,1,FALSE,John,Egan,Egan,15
296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Richard,Stearman,Stearman,15
297,90,0,0,0,2,0,0,0,1,0,0,0,4,3.0,9.1,18.0,3.0,0,FALSE,John,Lundstram,Lundstram,15
304,90,0,0,1,0,0,0,0,0,0,0,3,33,22.6,20.8,10.0,5.3,9,TRUE,Jannik,Vestergaard,Vestergaard,16
305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Ryan,Bertrand,Bertrand,16
306,52,0,0,0,0,0,0,0,0,0,0,0,3,6.0,1.1,0.0,0.7,1,FALSE,Yan,Valery,Valery,16
307,90,0,0,1,0,0,0,0,0,0,0,1,28,24.4,0.3,0.0,2.5,7,FALSE,Jan,Bednarek,Bednarek,16
308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Jack,Stephens,Stephens,16
309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Matt,Targett,Targett,2
310,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Maya,Yoshida,Yoshida,16
311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Kayne,Ramsay,Ramsay,16
329,2,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.2,4.0,0.3,1,FALSE,Ben,Davies,Davies,17
330,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Jan,Vertonghen,Vertonghen,17
331,90,0,0,0,1,0,0,0,0,0,0,0,14,16.2,5.8,0.0,2.2,2,FALSE,Toby,Alderweireld,Alderweireld,17
332,87,0,0,0,1,0,0,0,1,0,0,0,16,26.2,26.9,4.0,5.7,1,FALSE,Danny,Rose,Rose,17
333,90,0,0,0,1,0,0,0,0,0,0,0,14,12.2,1.6,0.0,1.4,2,FALSE,Davinson,Sánchez,Sánchez,17
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Kieran,Trippier,Trippier,17
335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Juan,Foyth,Foyth,17
336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Serge,Aurier,Aurier,17
337,61,0,0,0,1,0,0,0,0,0,0,0,12,10.2,22.3,4.0,3.7,2,FALSE,Kyle,Walker-Peters,Walker-Peters,17
353,90,0,0,0,3,0,0,0,1,0,0,0,17,15.4,44.8,0.0,6.0,0,FALSE,José,Holebas,Holebas,18
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Christian,Kabasele,Kabasele,18
355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Adam,Masina,Masina,18
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Adrian,Mariappa,Mariappa,18
357,90,0,0,0,3,0,0,0,0,0,0,0,13,15.0,30.5,0.0,4.6,1,FALSE,Francisco,Femenía Far,Kiko Femenía,18
358,90,0,0,0,3,0,0,0,0,0,0,0,13,14.2,0.3,4.0,1.9,1,FALSE,Craig,Cathcart,Cathcart,18
359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Daryl,Janmaat,Janmaat,18
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Marc,Navarro,Navarro,18
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Sebastian,Prödl,Prödl,18
376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Aaron,Cresswell,Cresswell,19
377,90,0,0,0,1,0,0,0,1,0,0,0,8,23.4,0.0,21.0,4.4,1,FALSE,Angelo,Ogbonna,Ogbonna,19
378,90,0,0,0,1,0,0,0,0,0,0,0,20,28.4,15.7,1.0,4.5,2,FALSE,Arthur,Masuaku,Masuaku,19
379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Pablo,Zabaleta,Zabaleta,19
380,90,0,0,0,1,0,0,0,0,0,0,0,8,21.0,2.9,4.0,2.8,2,FALSE,Ryan,Fredericks,Fredericks,19
381,90,0,0,0,1,0,0,0,0,0,0,0,12,21.0,0.2,0.0,2.1,2,FALSE,Issa,Diop,Diop,19
382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Fabián,Balbuena,Balbuena,19
383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,FALSE,Winston,Reid,Reid,19
